,DateTime,FreqRange,Height,Power
78,2021-12-04 21:28:00,1-10 Hz,1.0,6.44053661192e-05
79,2021-12-04 21:28:10,1-10 Hz,1.0,9.78895366828e-05
80,2021-12-04 21:28:20,1-10 Hz,1.0,0.000117207091368
81,2021-12-04 21:28:30,1-10 Hz,1.0,0.00029786313802
82,2021-12-04 21:28:40,1-10 Hz,1.0,0.000105134951115
83,2021-12-04 21:29:20,1-10 Hz,1.0,0.0948586843429
84,2021-12-04 21:34:20,1-10 Hz,1.0,0.000255877603142
85,2021-12-04 21:34:30,1-10 Hz,1.0,0.000114676829763
86,2021-12-04 21:34:40,1-10 Hz,1.0,0.000731545243501
87,2021-12-04 21:34:50,1-10 Hz,1.0,0.00195570504737
88,2021-12-04 21:35:00,1-10 Hz,1.0,0.0576375073109
89,2021-12-04 21:35:10,1-10 Hz,1.0,0.0925233477517
90,2021-12-04 21:35:30,1-10 Hz,1.0,0.0462875360568
91,2021-12-04 21:35:50,1-10 Hz,1.0,0.00812465621879
92,2021-12-05 01:49:30,1-10 Hz,1.0,7.4540466189e-05
93,2021-12-05 01:49:50,1-10 Hz,1.0,7.96476472021e-05
94,2021-12-05 00:18:10,1-10 Hz,1.0,0.0377880468664
95,2021-12-05 01:58:40,1-10 Hz,1.0,0.0589773027769
96,2021-12-05 02:23:00,1-10 Hz,1.0,0.0657256088153
97,2021-12-05 02:55:20,1-10 Hz,1.0,0.0581016810868
98,2021-12-05 04:21:20,1-10 Hz,1.0,0.0302667186155
99,2021-12-05 05:11:20,1-10 Hz,1.0,0.059083286161
100,2021-12-05 07:24:00,1-10 Hz,1.0,0.239533340812
101,2021-12-05 08:14:10,1-10 Hz,1.0,0.0361673161828
102,2021-12-05 08:42:00,1-10 Hz,1.0,0.104083351569
103,2021-12-05 08:59:20,1-10 Hz,1.0,0.143775878402
104,2021-12-05 09:01:30,1-10 Hz,1.0,0.00839565625945
105,2021-12-05 09:22:20,1-10 Hz,1.0,0.170698247783
106,2021-12-05 11:35:40,1-10 Hz,1.0,0.0700978465118
107,2021-12-05 13:07:00,1-10 Hz,1.0,0.0966692237366
108,2021-12-05 13:22:30,1-10 Hz,1.0,0.0300768340873
109,2021-12-05 13:23:20,1-10 Hz,1.0,0.00862996383004
110,2021-12-05 14:18:20,1-10 Hz,1.0,0.0123691007001
111,2021-12-05 14:20:00,1-10 Hz,1.0,0.0129609734434
112,2021-12-05 14:24:50,1-10 Hz,1.0,0.0629581559699
113,2021-12-05 15:18:30,1-10 Hz,1.0,0.0122043637477
114,2021-12-05 15:18:40,1-10 Hz,1.0,0.00623705772461
115,2021-12-05 15:18:50,1-10 Hz,1.0,0.00913557757506
116,2021-12-05 15:38:20,1-10 Hz,1.0,0.0900522379913
117,2021-12-05 15:58:20,1-10 Hz,1.0,0.0335335660362
118,2021-12-05 15:58:40,1-10 Hz,1.0,0.0905933482402
119,2021-12-05 15:59:30,1-10 Hz,1.0,0.133774647782
120,2021-12-05 16:00:20,1-10 Hz,1.0,0.337028291804
121,2021-12-05 16:00:30,1-10 Hz,1.0,0.28125984388
122,2021-12-05 16:39:10,1-10 Hz,1.0,0.00900703841006
123,2021-12-05 16:56:30,1-10 Hz,1.0,0.00591258381782
124,2021-12-05 17:23:20,1-10 Hz,1.0,0.115240574553
125,2021-12-05 18:39:50,1-10 Hz,1.0,0.0675908229546
126,2021-12-05 19:38:00,1-10 Hz,1.0,0.00801401065607
127,2021-12-05 19:58:00,1-10 Hz,1.0,0.0129249139533
128,2021-12-05 20:55:00,1-10 Hz,1.0,0.0487495410793
129,2021-12-05 21:30:40,1-10 Hz,1.0,0.116456308631
130,2021-12-05 21:30:50,1-10 Hz,1.0,0.0490312804598
131,2021-12-05 21:54:20,1-10 Hz,1.0,0.0732423835821
132,2021-12-05 23:11:10,1-10 Hz,1.0,0.0193890851209
133,2021-12-05 23:35:50,1-10 Hz,1.0,0.0205190364323
134,2021-12-05 23:45:10,1-10 Hz,1.0,0.0983299794517
135,2021-12-06 00:13:20,1-10 Hz,1.0,0.0206108975567
136,2021-12-06 00:42:10,1-10 Hz,1.0,0.0233846498613
137,2021-12-05 00:18:10,1-10 Hz,0.33,0.000980422413808
138,2021-12-05 01:58:40,1-10 Hz,0.33,0.000856995984567
139,2021-12-05 02:23:00,1-10 Hz,0.33,0.000536528046179
140,2021-12-05 02:55:20,1-10 Hz,0.33,0.000682089687659
141,2021-12-05 04:21:20,1-10 Hz,0.33,0.000309214260833
142,2021-12-05 05:11:20,1-10 Hz,0.33,0.00076247375905
143,2021-12-05 07:24:00,1-10 Hz,0.33,0.00226609758482
144,2021-12-05 08:14:10,1-10 Hz,0.33,0.000514343676193
145,2021-12-05 08:42:00,1-10 Hz,0.33,0.00245021939866
146,2021-12-05 08:59:20,1-10 Hz,0.33,0.00190171686774
147,2021-12-05 09:01:30,1-10 Hz,0.33,0.000463554431757
148,2021-12-05 09:22:20,1-10 Hz,0.33,0.00250696735662
149,2021-12-05 11:35:40,1-10 Hz,0.33,0.00106838490422
150,2021-12-05 13:07:00,1-10 Hz,0.33,0.00153711347085
151,2021-12-05 13:22:30,1-10 Hz,0.33,0.000402750992877
152,2021-12-05 13:23:20,1-10 Hz,0.33,0.00015798933127
153,2021-12-05 14:18:20,1-10 Hz,0.33,0.000436944407562
154,2021-12-05 14:20:00,1-10 Hz,0.33,0.00028384471726
155,2021-12-05 14:24:50,1-10 Hz,0.33,0.00152096331545
156,2021-12-05 15:18:30,1-10 Hz,0.33,0.00016212603585
157,2021-12-05 15:18:40,1-10 Hz,0.33,0.000317304143058
158,2021-12-05 15:18:50,1-10 Hz,0.33,0.000446479494005
159,2021-12-05 15:38:20,1-10 Hz,0.33,0.000771560105882
160,2021-12-05 15:58:20,1-10 Hz,0.33,0.000379154864757
161,2021-12-05 15:58:40,1-10 Hz,0.33,0.000539512662945
162,2021-12-05 15:59:30,1-10 Hz,0.33,0.00242565395206
163,2021-12-05 16:00:20,1-10 Hz,0.33,0.0119270557738
164,2021-12-05 16:00:30,1-10 Hz,0.33,0.00190176636898
165,2021-12-05 16:39:10,1-10 Hz,0.33,0.00021271124352
166,2021-12-05 16:56:30,1-10 Hz,0.33,0.000197993879431
167,2021-12-05 17:23:20,1-10 Hz,0.33,0.00169883543085
168,2021-12-05 18:39:50,1-10 Hz,0.33,0.000702644732019
169,2021-12-05 19:38:00,1-10 Hz,0.33,0.000509483125253
170,2021-12-05 19:58:00,1-10 Hz,0.33,0.000319229760617
171,2021-12-05 20:55:00,1-10 Hz,0.33,0.000491044176894
172,2021-12-05 21:30:40,1-10 Hz,0.33,0.00188842466102
173,2021-12-05 21:30:50,1-10 Hz,0.33,0.000791249197041
174,2021-12-05 21:54:20,1-10 Hz,0.33,0.000634188172997
175,2021-12-05 23:11:10,1-10 Hz,0.33,0.000382451375088
176,2021-12-05 23:35:50,1-10 Hz,0.33,0.000338101051544
177,2021-12-05 23:45:10,1-10 Hz,0.33,0.000620487982327
178,2021-12-06 00:13:20,1-10 Hz,0.33,0.000304695370312
179,2021-12-06 00:42:10,1-10 Hz,0.33,0.000490713320124
180,2021-12-05 00:18:10,1-10 Hz,0.66,0.0350284800092
181,2021-12-05 00:18:40,1-10 Hz,0.66,0.721579479414
182,2021-12-05 01:33:10,1-10 Hz,0.66,0.0658472403348
183,2021-12-05 01:58:40,1-10 Hz,0.66,0.0397949811556
184,2021-12-05 02:05:00,1-10 Hz,0.66,0.0502849657971
185,2021-12-05 02:05:20,1-10 Hz,0.66,0.0619607850994
186,2021-12-05 02:15:10,1-10 Hz,0.66,0.0135466809355
187,2021-12-05 02:23:00,1-10 Hz,0.66,0.0225561757921
188,2021-12-05 05:11:30,1-10 Hz,0.66,0.113110592954
189,2021-12-05 07:24:00,1-10 Hz,0.66,0.202671934545
190,2021-12-05 08:59:20,1-10 Hz,0.66,0.157219994493
191,2021-12-05 09:22:20,1-10 Hz,0.66,0.120746977489
192,2021-12-05 09:47:00,1-10 Hz,0.66,0.0527800880152
193,2021-12-05 11:34:50,1-10 Hz,0.66,0.136274396032
194,2021-12-05 12:49:40,1-10 Hz,0.66,0.07494929986
195,2021-12-05 12:59:00,1-10 Hz,0.66,0.246465323813
196,2021-12-05 13:07:00,1-10 Hz,0.66,0.0885338046244
197,2021-12-05 13:22:30,1-10 Hz,0.66,0.044544314675
198,2021-12-05 13:23:20,1-10 Hz,0.66,0.0055346926576
199,2021-12-05 13:42:40,1-10 Hz,0.66,0.0240777280253
200,2021-12-05 13:42:50,1-10 Hz,0.66,0.0311809515247
201,2021-12-05 14:24:50,1-10 Hz,0.66,0.0568928426529
202,2021-12-05 15:04:10,1-10 Hz,0.66,0.00948558662649
203,2021-12-05 15:18:30,1-10 Hz,0.66,0.0126289463243
204,2021-12-05 15:18:40,1-10 Hz,0.66,0.014928227791
205,2021-12-05 15:19:10,1-10 Hz,0.66,0.129654866129
206,2021-12-05 15:23:40,1-10 Hz,0.66,0.0296161214345
207,2021-12-05 15:23:50,1-10 Hz,0.66,0.0368648072003
208,2021-12-05 15:44:00,1-10 Hz,0.66,0.040040752669
209,2021-12-05 15:58:10,1-10 Hz,0.66,0.0258037271333
210,2021-12-05 15:59:30,1-10 Hz,0.66,0.0845106303195
211,2021-12-05 15:59:40,1-10 Hz,0.66,0.0466017150546
212,2021-12-05 16:00:10,1-10 Hz,0.66,0.0327727793033
213,2021-12-05 16:00:20,1-10 Hz,0.66,0.0671728019801
