,DateTime,FreqRange,Height,Power
0,2021-12-03 20:20:20,1-20 Hz,0.66,0.000760177547547
1,2021-12-03 20:20:30,1-20 Hz,0.66,0.00302470891308
2,2021-12-03 20:20:40,1-20 Hz,0.66,0.00586576638687
3,2021-12-03 20:20:50,1-20 Hz,0.66,0.000923757005529
4,2021-12-03 20:21:00,1-20 Hz,0.66,0.000694089039477
5,2021-12-03 20:21:10,1-20 Hz,0.66,0.000206807861464
6,2021-12-03 20:21:20,1-20 Hz,0.66,0.000207508688995
7,2021-12-04 22:54:00,1-20 Hz,0.66,0.000198905502486
8,2021-12-03 20:20:20,1-20 Hz,1.0,0.00134829010749
9,2021-12-03 20:20:30,1-20 Hz,1.0,0.00734496256677
10,2021-12-03 20:20:40,1-20 Hz,1.0,0.00501571107965
11,2021-12-03 20:20:50,1-20 Hz,1.0,0.00140470904056
12,2021-12-03 20:21:00,1-20 Hz,1.0,0.00186337794524
13,2021-12-03 20:21:10,1-20 Hz,1.0,0.000192586863991
14,2021-12-03 20:21:20,1-20 Hz,1.0,0.000199316327786
15,2021-12-04 22:54:00,1-20 Hz,1.0,0.000303829388633
16,2021-12-03 20:20:20,1-20 Hz,0.33,9.89497817317e-05
17,2021-12-03 20:20:30,1-20 Hz,0.33,0.00011824379441
18,2021-12-03 20:20:40,1-20 Hz,0.33,0.000126596558228
19,2021-12-03 20:20:50,1-20 Hz,0.33,0.000129800532809
20,2021-12-03 20:21:00,1-20 Hz,0.33,0.048171750973
21,2021-12-03 20:21:10,1-20 Hz,0.33,0.000134059436276
22,2021-12-03 20:21:20,1-20 Hz,0.33,0.000135718675242
23,2021-12-04 22:54:00,1-20 Hz,0.33,0.000123841724065
24,2021-12-04 04:06:30,1-20 Hz,0.66,0.00108633580656
25,2021-12-04 04:06:40,1-20 Hz,0.66,0.0224199050378
26,2021-12-04 04:06:50,1-20 Hz,0.66,0.0569987337836
27,2021-12-04 04:07:00,1-20 Hz,0.66,0.0474848147997
28,2021-12-04 04:07:10,1-20 Hz,0.66,0.0267141534953
29,2021-12-04 21:27:30,1-20 Hz,0.66,8.95495036493e-05
30,2021-12-04 21:27:40,1-20 Hz,0.66,8.57732323512e-05
31,2021-12-04 21:27:50,1-20 Hz,0.66,9.17783884316e-05
32,2021-12-04 21:28:00,1-20 Hz,0.66,7.85822434276e-05
33,2021-12-04 21:28:10,1-20 Hz,0.66,0.000101090571227
34,2021-12-04 21:28:20,1-20 Hz,0.66,0.000336730607827
35,2021-12-04 21:28:30,1-20 Hz,0.66,0.000122291472957
36,2021-12-04 21:28:40,1-20 Hz,0.66,0.000340149542617
37,2021-12-04 21:28:50,1-20 Hz,0.66,0.00100851407319
38,2021-12-04 21:29:00,1-20 Hz,0.66,9.94048462459e-05
39,2021-12-04 21:34:10,1-20 Hz,0.66,0.000274230800199
40,2021-12-04 21:34:20,1-20 Hz,0.66,0.000144455130429
41,2021-12-04 21:34:30,1-20 Hz,0.66,0.000563540577525
42,2021-12-04 21:34:40,1-20 Hz,0.66,0.00117513369295
43,2021-12-04 21:34:50,1-20 Hz,0.66,0.0205605090648
44,2021-12-04 21:35:00,1-20 Hz,0.66,0.0477452220932
45,2021-12-04 21:35:10,1-20 Hz,0.66,0.0215120639519
46,2021-12-04 21:35:30,1-20 Hz,0.66,9.24164301995e-05
47,2021-12-05 01:49:30,1-20 Hz,0.66,9.40753713272e-05
48,2021-12-04 04:06:30,1-20 Hz,0.33,0.000214148809649
49,2021-12-04 04:06:50,1-20 Hz,0.33,0.000850027319275
50,2021-12-04 04:07:00,1-20 Hz,0.33,0.00148035119709
51,2021-12-04 08:09:50,1-20 Hz,0.33,9.5710579867e-05
52,2021-12-04 21:27:30,1-20 Hz,0.33,9.32449820036e-05
53,2021-12-04 21:27:40,1-20 Hz,0.33,8.5816660693e-05
54,2021-12-04 21:27:50,1-20 Hz,0.33,9.73795884156e-05
55,2021-12-04 21:28:00,1-20 Hz,0.33,9.24239836886e-05
56,2021-12-04 21:28:10,1-20 Hz,0.33,9.03999660963e-05
57,2021-12-04 21:28:20,1-20 Hz,0.33,9.02271609026e-05
58,2021-12-04 21:28:30,1-20 Hz,0.33,0.000354848499388
59,2021-12-04 21:28:40,1-20 Hz,0.33,0.000109363118098
60,2021-12-04 21:28:50,1-20 Hz,0.33,0.000157595244336
61,2021-12-04 21:29:00,1-20 Hz,0.33,0.000177818405694
62,2021-12-04 21:29:20,1-20 Hz,0.33,0.000832110447907
63,2021-12-04 21:34:20,1-20 Hz,0.33,0.000286636353993
64,2021-12-04 21:34:30,1-20 Hz,0.33,0.000121082621506
65,2021-12-04 21:34:40,1-20 Hz,0.33,0.000158230111444
66,2021-12-04 21:34:50,1-20 Hz,0.33,0.000201700594189
67,2021-12-04 21:35:00,1-20 Hz,0.33,0.000533974883306
68,2021-12-04 21:35:10,1-20 Hz,0.33,0.000829367562176
69,2021-12-04 21:35:20,1-20 Hz,0.33,0.000952178834486
70,2021-12-04 21:35:30,1-20 Hz,0.33,0.000732670695331
71,2021-12-05 01:49:30,1-20 Hz,0.33,8.64293998255e-05
72,2021-12-05 01:49:50,1-20 Hz,0.33,9.34065886698e-05
73,2021-12-04 04:06:30,1-20 Hz,1.0,0.0018206338609
74,2021-12-04 04:06:50,1-20 Hz,1.0,0.0669896770075
75,2021-12-04 04:07:00,1-20 Hz,1.0,0.0374688694443
76,2021-12-04 08:09:50,1-20 Hz,1.0,9.53689508115e-05
77,2021-12-04 21:27:30,1-20 Hz,1.0,8.8552733058e-05
78,2021-12-04 21:27:40,1-20 Hz,1.0,9.47942233915e-05
79,2021-12-04 21:27:50,1-20 Hz,1.0,9.18462001938e-05
80,2021-12-04 21:28:00,1-20 Hz,1.0,7.7903192952e-05
81,2021-12-04 21:28:10,1-20 Hz,1.0,0.000114710120165
82,2021-12-04 21:28:20,1-20 Hz,1.0,0.000138257198729
83,2021-12-04 21:28:30,1-20 Hz,1.0,0.000358922807311
84,2021-12-04 21:28:40,1-20 Hz,1.0,0.000122021376433
85,2021-12-04 21:28:50,1-20 Hz,1.0,0.000352524297056
86,2021-12-04 21:29:00,1-20 Hz,1.0,0.00182387160787
87,2021-12-04 21:29:20,1-20 Hz,1.0,0.097775659125
88,2021-12-04 21:34:20,1-20 Hz,1.0,0.000284858838864
89,2021-12-04 21:34:30,1-20 Hz,1.0,0.000130788121236
90,2021-12-04 21:34:40,1-20 Hz,1.0,0.000787954694385
91,2021-12-04 21:34:50,1-20 Hz,1.0,0.00202317368775
92,2021-12-04 21:35:00,1-20 Hz,1.0,0.0656909270283
93,2021-12-04 21:35:10,1-20 Hz,1.0,0.0952789484409
94,2021-12-04 21:35:20,1-20 Hz,1.0,0.0537519212916
95,2021-12-04 21:35:30,1-20 Hz,1.0,0.0496420085438
96,2021-12-05 01:49:30,1-20 Hz,1.0,8.53398777071e-05
97,2021-12-05 01:49:50,1-20 Hz,1.0,9.78885082931e-05
98,2021-12-05 01:58:40,1-20 Hz,1.0,0.0706752004249
99,2021-12-05 03:43:20,1-20 Hz,1.0,0.0678418762834
100,2021-12-05 09:01:30,1-20 Hz,1.0,0.00881976042096
101,2021-12-05 09:22:20,1-20 Hz,1.0,0.16301142567
102,2021-12-05 13:07:00,1-20 Hz,1.0,0.10141509019
103,2021-12-05 13:22:30,1-20 Hz,1.0,0.0316342910664
104,2021-12-05 14:20:00,1-20 Hz,1.0,0.013538170033
105,2021-12-05 14:24:50,1-20 Hz,1.0,0.0658274933933
106,2021-12-05 15:18:40,1-20 Hz,1.0,0.00654480004118
107,2021-12-05 15:59:30,1-20 Hz,1.0,0.140378984701
108,2021-12-05 20:55:00,1-20 Hz,1.0,0.0498693854158
109,2021-12-05 23:11:10,1-20 Hz,1.0,0.0188197381387
110,2021-12-05 23:35:50,1-20 Hz,1.0,0.0212950630848
111,2021-12-06 00:13:20,1-20 Hz,1.0,0.022344210041
112,2021-12-05 01:58:40,1-20 Hz,0.33,0.000911829628567
113,2021-12-05 03:43:20,1-20 Hz,0.33,0.00159173189277
114,2021-12-05 09:01:30,1-20 Hz,0.33,0.000507302999255
115,2021-12-05 09:22:20,1-20 Hz,0.33,0.00253693697739
116,2021-12-05 13:07:00,1-20 Hz,0.33,0.00157334460171
117,2021-12-05 13:22:30,1-20 Hz,0.33,0.000430190850025
118,2021-12-05 14:20:00,1-20 Hz,0.33,0.000316073420118
119,2021-12-05 14:24:50,1-20 Hz,0.33,0.00154034541122
120,2021-12-05 15:18:40,1-20 Hz,0.33,0.000353756425378
121,2021-12-05 15:59:30,1-20 Hz,0.33,0.00261868687413
122,2021-12-05 20:55:00,1-20 Hz,0.33,0.000492191176133
123,2021-12-05 23:11:10,1-20 Hz,0.33,0.00042842899144
124,2021-12-05 23:35:50,1-20 Hz,0.33,0.000362940800028
125,2021-12-06 00:13:20,1-20 Hz,0.33,0.000338192836871
126,2021-12-05 07:24:00,1-20 Hz,0.66,0.20965618406
127,2021-12-05 09:22:20,1-20 Hz,0.66,0.122812963189
128,2021-12-05 13:07:00,1-20 Hz,0.66,0.0824145808427
129,2021-12-05 13:22:30,1-20 Hz,0.66,0.0536780898889
130,2021-12-05 13:42:50,1-20 Hz,0.66,0.0320861179788
131,2021-12-05 15:18:40,1-20 Hz,0.66,0.0120599683672
132,2021-12-05 15:58:10,1-20 Hz,0.66,0.0273013928047
133,2021-12-05 16:56:20,1-20 Hz,0.66,0.053596049888
134,2021-12-06 01:51:40,1-20 Hz,0.66,0.0403320846444
135,2021-12-06 01:44:20,1-20 Hz,0.66,7.82047261435e-05
136,2021-12-06 01:44:40,1-20 Hz,0.66,8.05644145088e-05
137,2021-12-06 01:45:00,1-20 Hz,0.66,0.000114983441448
138,2021-12-06 02:28:10,1-20 Hz,0.66,0.000121123337079
139,2021-12-06 20:19:30,1-20 Hz,0.66,9.54888352546e-05
140,2021-12-06 20:19:40,1-20 Hz,0.66,0.000294114973996
141,2021-12-06 20:19:50,1-20 Hz,0.66,0.00060338187782
142,2021-12-07 09:04:40,1-20 Hz,0.66,8.22720517584e-05
143,2021-12-07 09:04:50,1-20 Hz,0.66,7.86216236076e-05
144,2021-12-07 09:05:00,1-20 Hz,0.66,7.9757132023e-05
145,2021-12-07 09:05:10,1-20 Hz,0.66,7.79573552829e-05
146,2021-12-07 09:05:20,1-20 Hz,0.66,8.67452965687e-05
147,2021-12-07 09:05:30,1-20 Hz,0.66,0.000105774625048
148,2021-12-07 09:05:40,1-20 Hz,0.66,0.000138916402702
149,2021-12-07 09:05:50,1-20 Hz,0.66,0.000348192308454
150,2021-12-07 09:06:00,1-20 Hz,0.66,0.00342889618229
151,2021-12-07 09:06:10,1-20 Hz,0.66,0.000611932554675
152,2021-12-07 09:06:20,1-20 Hz,0.66,0.00117924903676
153,2021-12-07 09:06:30,1-20 Hz,0.66,0.000905929628177
154,2021-12-07 09:08:50,1-20 Hz,0.66,0.00314206934295
155,2021-12-07 11:47:30,1-20 Hz,0.66,0.00151918068461
156,2021-12-07 15:20:50,1-20 Hz,0.66,0.000794300412731
157,2021-12-07 15:21:00,1-20 Hz,0.66,0.000578337908653
158,2021-12-07 15:21:10,1-20 Hz,0.66,0.00131487779417
159,2021-12-07 15:21:20,1-20 Hz,0.66,0.00178953003797
160,2021-12-07 15:21:30,1-20 Hz,0.66,0.000558482078857
161,2021-12-07 15:21:40,1-20 Hz,0.66,0.000131336206565
162,2021-12-07 15:21:50,1-20 Hz,0.66,8.93830127162e-05
163,2021-12-07 16:12:20,1-20 Hz,0.66,0.00148482645403
164,2021-12-07 16:12:40,1-20 Hz,0.66,0.00175481860315
165,2021-12-07 16:32:40,1-20 Hz,0.66,0.00120222175192
166,2021-12-07 16:33:00,1-20 Hz,0.66,0.000713754047271
167,2021-12-07 20:58:20,1-20 Hz,0.66,0.00374651831839
168,2021-12-07 20:58:30,1-20 Hz,0.66,0.000166344243135
169,2021-12-07 20:58:40,1-20 Hz,0.66,0.000135350139703
170,2021-12-07 20:58:50,1-20 Hz,0.66,8.17829092975e-05
171,2021-12-06 01:44:30,1-20 Hz,1.0,9.12465518017e-05
172,2021-12-06 01:44:40,1-20 Hz,1.0,7.42891583746e-05
173,2021-12-06 01:44:50,1-20 Hz,1.0,0.000116423472647
174,2021-12-06 01:45:00,1-20 Hz,1.0,0.000163005033348
175,2021-12-06 20:19:30,1-20 Hz,1.0,0.000123825476504
176,2021-12-06 20:19:40,1-20 Hz,1.0,0.000485793550077
177,2021-12-06 20:19:50,1-20 Hz,1.0,0.000350768337737
178,2021-12-07 09:04:30,1-20 Hz,1.0,0.000119716197075
179,2021-12-07 09:04:40,1-20 Hz,1.0,7.16606251015e-05
180,2021-12-07 09:04:50,1-20 Hz,1.0,7.59825578612e-05
181,2021-12-07 09:05:00,1-20 Hz,1.0,8.055941033e-05
182,2021-12-07 09:05:10,1-20 Hz,1.0,7.98043365927e-05
183,2021-12-07 09:05:20,1-20 Hz,1.0,0.000105056189153
184,2021-12-07 09:05:30,1-20 Hz,1.0,9.78281225454e-05
185,2021-12-07 09:05:40,1-20 Hz,1.0,0.000176082389475
186,2021-12-07 09:05:50,1-20 Hz,1.0,0.000408956479967
187,2021-12-07 09:06:00,1-20 Hz,1.0,0.00271829738114
188,2021-12-07 09:06:10,1-20 Hz,1.0,0.000668283605177
189,2021-12-07 09:06:20,1-20 Hz,1.0,0.00132038431235
190,2021-12-07 09:06:30,1-20 Hz,1.0,0.00131390060238
191,2021-12-07 11:47:30,1-20 Hz,1.0,0.00123349613224
192,2021-12-07 15:20:50,1-20 Hz,1.0,0.000722133081391
193,2021-12-07 15:21:00,1-20 Hz,1.0,0.00084008919593
194,2021-12-07 15:21:10,1-20 Hz,1.0,0.00214130742699
195,2021-12-07 15:21:20,1-20 Hz,1.0,0.00247005113085
196,2021-12-07 15:21:30,1-20 Hz,1.0,0.00042518845562
197,2021-12-07 15:21:40,1-20 Hz,1.0,0.0001623106853
198,2021-12-07 15:21:50,1-20 Hz,1.0,9.24180566466e-05
199,2021-12-07 16:12:20,1-20 Hz,1.0,0.00239959603005
200,2021-12-07 16:12:40,1-20 Hz,1.0,0.00132155261819
201,2021-12-07 16:32:40,1-20 Hz,1.0,0.00154849980315
202,2021-12-07 20:58:20,1-20 Hz,1.0,0.00299761506361
203,2021-12-07 20:58:30,1-20 Hz,1.0,0.000162392314708
204,2021-12-07 20:58:40,1-20 Hz,1.0,0.000137253487084
205,2021-12-06 01:44:30,1-20 Hz,0.33,9.11556450881e-05
206,2021-12-06 01:44:40,1-20 Hz,0.33,8.40467371671e-05
207,2021-12-06 01:44:50,1-20 Hz,0.33,0.00010497215797
208,2021-12-06 01:45:00,1-20 Hz,0.33,9.02674873903e-05
209,2021-12-06 20:19:30,1-20 Hz,0.33,8.76236573089e-05
210,2021-12-06 20:19:40,1-20 Hz,0.33,9.40271133581e-05
211,2021-12-06 20:19:50,1-20 Hz,0.33,0.000100493023766
212,2021-12-07 09:04:30,1-20 Hz,0.33,9.72169363547e-05
213,2021-12-07 09:04:40,1-20 Hz,0.33,8.668346918e-05
214,2021-12-07 09:04:50,1-20 Hz,0.33,9.30240843223e-05
215,2021-12-07 09:05:00,1-20 Hz,0.33,8.91566549684e-05
216,2021-12-07 09:05:10,1-20 Hz,0.33,8.53822990218e-05
217,2021-12-07 09:05:20,1-20 Hz,0.33,8.74366288577e-05
218,2021-12-07 09:05:30,1-20 Hz,0.33,9.24358981491e-05
219,2021-12-07 09:05:40,1-20 Hz,0.33,8.63046369849e-05
220,2021-12-07 09:05:50,1-20 Hz,0.33,9.04602425186e-05
221,2021-12-07 09:06:00,1-20 Hz,0.33,0.000116260625703
222,2021-12-07 09:06:10,1-20 Hz,0.33,0.000484547419984
223,2021-12-07 09:06:20,1-20 Hz,0.33,0.000111389461069
224,2021-12-07 09:06:30,1-20 Hz,0.33,0.000139348530234
225,2021-12-07 11:47:30,1-20 Hz,0.33,0.000238994517356
226,2021-12-07 15:20:50,1-20 Hz,0.33,0.000123248420306
227,2021-12-07 15:21:00,1-20 Hz,0.33,0.000245637163614
228,2021-12-07 15:21:10,1-20 Hz,0.33,0.000132209951365
229,2021-12-07 15:21:20,1-20 Hz,0.33,0.000186129339752
230,2021-12-07 15:21:30,1-20 Hz,0.33,9.53647274739e-05
231,2021-12-07 15:21:40,1-20 Hz,0.33,0.000133774334775
232,2021-12-07 15:21:50,1-20 Hz,0.33,7.93719982151e-05
233,2021-12-07 16:12:20,1-20 Hz,0.33,0.000109148636275
234,2021-12-07 16:12:40,1-20 Hz,0.33,0.000148413886118
235,2021-12-07 16:32:40,1-20 Hz,0.33,0.000729635754934
236,2021-12-07 20:58:20,1-20 Hz,0.33,0.000186712045237
237,2021-12-07 20:58:30,1-20 Hz,0.33,0.000115080075432
238,2021-12-07 20:58:40,1-20 Hz,0.33,0.000117659898259
239,2021-12-16 11:23:50,1-20 Hz,1.0,6.68707721649e-05
240,2021-12-16 11:24:00,1-20 Hz,1.0,9.52339991897e-05
241,2021-12-16 11:24:10,1-20 Hz,1.0,7.43911533711e-05
242,2021-12-16 11:24:20,1-20 Hz,1.0,7.75283748126e-05
243,2021-12-16 11:24:30,1-20 Hz,1.0,7.37359153738e-05
244,2021-12-16 11:24:40,1-20 Hz,1.0,0.000252284728718
245,2021-12-16 11:44:40,1-20 Hz,1.0,8.14719572149e-05
246,2021-12-16 18:27:30,1-20 Hz,1.0,6.7395626141e-05
247,2021-12-16 11:23:50,1-20 Hz,0.33,8.63953030125e-05
248,2021-12-16 11:24:00,1-20 Hz,0.33,0.000104404656273
249,2021-12-16 11:24:10,1-20 Hz,0.33,9.1771019926e-05
250,2021-12-16 11:24:20,1-20 Hz,0.33,8.95081674993e-05
251,2021-12-16 11:24:30,1-20 Hz,0.33,9.43856417504e-05
252,2021-12-16 11:24:40,1-20 Hz,0.33,0.000293370015609
253,2021-12-16 11:44:40,1-20 Hz,0.33,9.74635303475e-05
254,2021-12-16 18:27:30,1-20 Hz,0.33,8.27224282597e-05
255,2021-12-16 01:28:50,1-20 Hz,0.66,0.000133197267492
256,2021-12-16 11:18:00,1-20 Hz,0.66,6.97825521506e-05
257,2021-12-16 11:21:20,1-20 Hz,0.66,8.0029427143e-05
258,2021-12-16 11:21:40,1-20 Hz,0.66,0.00028107810984
259,2021-12-16 11:22:10,1-20 Hz,0.66,0.000113434641704
260,2021-12-16 11:22:20,1-20 Hz,0.66,9.85674560617e-05
261,2021-12-16 11:23:50,1-20 Hz,0.66,7.21511987779e-05
262,2021-12-16 11:24:00,1-20 Hz,0.66,9.32606803375e-05
263,2021-12-16 11:24:10,1-20 Hz,0.66,7.88774261127e-05
264,2021-12-16 11:24:20,1-20 Hz,0.66,7.54797082382e-05
265,2021-12-16 11:24:30,1-20 Hz,0.66,8.02348113275e-05
266,2021-12-16 11:24:40,1-20 Hz,0.66,0.000280668384057
267,2021-12-16 11:24:50,1-20 Hz,0.66,8.63811059517e-05
268,2021-12-16 11:39:10,1-20 Hz,0.66,8.47169878755e-05
269,2021-12-16 11:42:40,1-20 Hz,0.66,9.3368349567e-05
270,2021-12-16 11:42:50,1-20 Hz,0.66,9.30566533167e-05
271,2021-12-16 11:44:30,1-20 Hz,0.66,7.48195771268e-05
272,2021-12-16 11:44:40,1-20 Hz,0.66,7.93477616824e-05
273,2021-12-16 11:45:00,1-20 Hz,0.66,8.21459915532e-05
274,2021-12-16 11:45:20,1-20 Hz,0.66,9.00139194779e-05
275,2021-12-16 11:45:30,1-20 Hz,0.66,8.95932480038e-05
276,2021-12-16 12:05:10,1-20 Hz,0.66,8.87143948972e-05
277,2021-12-16 12:46:30,1-20 Hz,0.66,8.48922169816e-05
278,2021-12-16 17:29:10,1-20 Hz,0.66,7.36667246556e-05
279,2021-12-16 18:27:20,1-20 Hz,0.66,7.50208402409e-05
280,2021-12-16 18:27:30,1-20 Hz,0.66,6.74763952673e-05
281,2021-12-16 18:27:40,1-20 Hz,0.66,7.334879162e-05
282,2021-12-16 18:32:50,1-20 Hz,0.66,6.61633792466e-05
283,2021-12-16 18:33:00,1-20 Hz,0.66,6.61426087763e-05
284,2021-12-16 18:33:10,1-20 Hz,0.66,7.21887572715e-05
285,2021-12-17 12:22:40,1-20 Hz,0.33,0.000115683937269
286,2021-12-17 16:51:40,1-20 Hz,0.33,0.000119638740681
287,2021-12-17 19:26:40,1-20 Hz,0.33,0.000121794166197
288,2021-12-17 20:06:50,1-20 Hz,0.33,0.00010038432793
289,2021-12-18 12:57:20,1-20 Hz,0.33,9.7847821597e-05
290,2021-12-18 12:57:30,1-20 Hz,0.33,0.000109630639266
291,2021-12-18 12:58:40,1-20 Hz,0.33,0.000120570432967
292,2021-12-18 12:58:50,1-20 Hz,0.33,0.000137697275428
293,2021-12-18 12:59:00,1-20 Hz,0.33,0.000106275186822
294,2021-12-18 13:00:20,1-20 Hz,0.33,9.6802014349e-05
295,2021-12-18 13:01:40,1-20 Hz,0.33,0.000140570838231
296,2021-12-18 13:01:50,1-20 Hz,0.33,0.000118456382939
297,2021-12-18 13:02:00,1-20 Hz,0.33,9.34935970876e-05
298,2021-12-18 13:02:10,1-20 Hz,0.33,9.55235947521e-05
299,2021-12-18 13:02:20,1-20 Hz,0.33,8.60050517169e-05
300,2021-12-18 13:02:30,1-20 Hz,0.33,9.96315129644e-05
301,2021-12-18 15:42:10,1-20 Hz,0.33,0.000122215360951
302,2021-12-18 15:45:10,1-20 Hz,0.33,0.000183239729235
303,2021-12-18 15:45:40,1-20 Hz,0.33,0.000164650071762
304,2021-12-18 15:45:50,1-20 Hz,0.33,0.000137300401561
305,2021-12-18 15:46:00,1-20 Hz,0.33,0.00012176005329
306,2021-12-18 15:46:20,1-20 Hz,0.33,9.94285066494e-05
307,2021-12-18 15:48:50,1-20 Hz,0.33,0.000140461355428
308,2021-12-18 15:49:00,1-20 Hz,0.33,9.42453620438e-05
309,2021-12-18 16:30:20,1-20 Hz,0.33,0.000114762746482
310,2021-12-18 16:35:10,1-20 Hz,0.33,9.68832512593e-05
311,2021-12-18 16:35:20,1-20 Hz,0.33,8.75806967244e-05
312,2021-12-17 12:22:40,1-20 Hz,1.0,0.000107926941036
313,2021-12-17 16:51:40,1-20 Hz,1.0,0.000118327250265
314,2021-12-17 19:26:40,1-20 Hz,1.0,0.000119048071661
315,2021-12-17 20:06:50,1-20 Hz,1.0,9.13903010489e-05
316,2021-12-18 12:57:20,1-20 Hz,1.0,8.37822483294e-05
317,2021-12-18 12:57:30,1-20 Hz,1.0,9.66159761118e-05
318,2021-12-18 12:58:40,1-20 Hz,1.0,0.000140290325661
319,2021-12-18 12:58:50,1-20 Hz,1.0,0.000130957941656
320,2021-12-18 12:59:00,1-20 Hz,1.0,0.000107761088771
321,2021-12-18 13:00:20,1-20 Hz,1.0,8.06050737374e-05
322,2021-12-18 13:01:40,1-20 Hz,1.0,0.0001527177503
323,2021-12-18 13:01:50,1-20 Hz,1.0,0.000113259153059
324,2021-12-18 13:02:00,1-20 Hz,1.0,8.39319671258e-05
325,2021-12-18 13:02:10,1-20 Hz,1.0,9.28515276839e-05
326,2021-12-18 13:02:20,1-20 Hz,1.0,7.97816241086e-05
327,2021-12-18 13:02:30,1-20 Hz,1.0,8.97847796545e-05
328,2021-12-18 15:42:10,1-20 Hz,1.0,0.000134212812764
329,2021-12-18 15:45:10,1-20 Hz,1.0,0.000183485456207
330,2021-12-18 15:45:40,1-20 Hz,1.0,0.000134727081107
331,2021-12-18 15:45:50,1-20 Hz,1.0,0.000149114784182
332,2021-12-18 15:46:00,1-20 Hz,1.0,0.000117339044885
333,2021-12-18 15:46:20,1-20 Hz,1.0,7.6314380977e-05
334,2021-12-18 15:48:50,1-20 Hz,1.0,0.000151138186831
335,2021-12-18 15:49:00,1-20 Hz,1.0,9.09035344386e-05
336,2021-12-18 16:30:20,1-20 Hz,1.0,9.53237018091e-05
337,2021-12-18 16:35:10,1-20 Hz,1.0,8.85650347644e-05
338,2021-12-18 16:35:20,1-20 Hz,1.0,8.133519036e-05
339,2021-12-17 06:07:40,1-20 Hz,0.66,8.24597442768e-05
340,2021-12-17 10:10:50,1-20 Hz,0.66,9.85038830841e-05
341,2021-12-17 10:19:10,1-20 Hz,0.66,9.59084616104e-05
342,2021-12-17 10:19:30,1-20 Hz,0.66,0.000106075309691
343,2021-12-17 11:57:30,1-20 Hz,0.66,0.000121216301814
344,2021-12-17 11:57:50,1-20 Hz,0.66,0.000322186973
345,2021-12-17 11:58:00,1-20 Hz,0.66,0.000153772327432
346,2021-12-17 11:58:10,1-20 Hz,0.66,0.000108762378644
347,2021-12-17 12:20:00,1-20 Hz,0.66,7.1650547778e-05
348,2021-12-17 12:21:10,1-20 Hz,0.66,0.000138858035819
349,2021-12-17 12:21:20,1-20 Hz,0.66,0.000122488270962
350,2021-12-17 12:22:40,1-20 Hz,0.66,9.49136869515e-05
351,2021-12-17 12:24:00,1-20 Hz,0.66,0.000157626452358
352,2021-12-17 12:36:50,1-20 Hz,0.66,0.000310935289613
353,2021-12-17 16:00:50,1-20 Hz,0.66,7.77192731454e-05
354,2021-12-17 16:15:50,1-20 Hz,0.66,0.000120477015405
355,2021-12-17 16:51:30,1-20 Hz,0.66,0.000296121792452
356,2021-12-17 16:51:40,1-20 Hz,0.66,0.000115788899653
357,2021-12-17 19:26:40,1-20 Hz,0.66,0.000104997493622
358,2021-12-17 20:01:30,1-20 Hz,0.66,0.000145941917485
359,2021-12-17 20:06:50,1-20 Hz,0.66,8.33079884048e-05
360,2021-12-18 10:23:20,1-20 Hz,0.66,0.000129475490612
361,2021-12-18 10:24:30,1-20 Hz,0.66,0.000135500015395
362,2021-12-18 11:40:50,1-20 Hz,0.66,0.000133289276218
363,2021-12-18 11:45:50,1-20 Hz,0.66,0.000106953010275
364,2021-12-18 12:57:20,1-20 Hz,0.66,8.71448463903e-05
365,2021-12-18 12:57:30,1-20 Hz,0.66,8.61782981109e-05
366,2021-12-18 12:57:40,1-20 Hz,0.66,9.43015054784e-05
367,2021-12-18 12:57:50,1-20 Hz,0.66,0.00010840355899
368,2021-12-18 12:58:00,1-20 Hz,0.66,0.000111355116633
369,2021-12-18 12:58:20,1-20 Hz,0.66,0.00109998113003
370,2021-12-18 12:58:30,1-20 Hz,0.66,0.000156080972289
371,2021-12-18 12:58:40,1-20 Hz,0.66,0.000107692176065
372,2021-12-18 12:58:50,1-20 Hz,0.66,0.000125783664087
373,2021-12-18 12:59:00,1-20 Hz,0.66,9.11999896244e-05
374,2021-12-18 12:59:10,1-20 Hz,0.66,9.31677020819e-05
375,2021-12-18 12:59:20,1-20 Hz,0.66,8.2979096216e-05
376,2021-12-18 12:59:40,1-20 Hz,0.66,0.000223267457088
377,2021-12-18 13:00:20,1-20 Hz,0.66,7.90949700523e-05
378,2021-12-18 13:00:30,1-20 Hz,0.66,0.000102390874673
379,2021-12-18 13:00:40,1-20 Hz,0.66,9.54591959747e-05
380,2021-12-18 13:00:50,1-20 Hz,0.66,0.000117771501273
381,2021-12-18 13:01:10,1-20 Hz,0.66,0.00191892451864
382,2021-12-18 13:01:20,1-20 Hz,0.66,0.000142299359303
383,2021-12-18 13:01:30,1-20 Hz,0.66,0.000112874042951
384,2021-12-18 13:01:40,1-20 Hz,0.66,0.000122838223823
385,2021-12-18 13:01:50,1-20 Hz,0.66,0.000105802584207
386,2021-12-18 13:02:00,1-20 Hz,0.66,8.33864758711e-05
387,2021-12-18 13:02:10,1-20 Hz,0.66,8.60355337054e-05
388,2021-12-18 13:02:20,1-20 Hz,0.66,8.03686141157e-05
389,2021-12-18 13:02:30,1-20 Hz,0.66,9.27587606836e-05
390,2021-12-18 13:02:40,1-20 Hz,0.66,0.000274361076728
